RadiationLevel,DateTime
84,6/22/2018 14:47
100,6/22/2018 14:49
91,6/22/2018 14:51
74,6/22/2018 14:53
94,6/22/2018 14:55
71,6/22/2018 14:57
97,6/22/2018 14:59
82,6/22/2018 15:01
104,6/22/2018 15:03
72,6/22/2018 15:05
85,6/22/2018 15:07
70,6/22/2018 15:09
86,6/22/2018 15:11
83,6/22/2018 15:13
86,6/22/2018 15:15
77,6/22/2018 15:17
84,6/22/2018 15:19
77,6/22/2018 15:21
98,6/22/2018 15:23
99,6/22/2018 15:25
88,6/22/2018 15:27
82,6/22/2018 15:29
95,6/22/2018 15:31
91,6/22/2018 15:33
73,6/22/2018 15:35
106,6/22/2018 15:37
77,6/22/2018 15:39
74,6/22/2018 15:41
79,6/22/2018 15:43
91,6/22/2018 15:45
61,6/22/2018 15:47
74,6/22/2018 15:49
102,6/22/2018 15:51
89,6/22/2018 15:53
84,6/22/2018 15:55
83,6/22/2018 15:57
90,6/22/2018 15:59
91,6/22/2018 16:01
93,6/22/2018 16:03
107,6/22/2018 16:05
94,6/22/2018 16:07
86,6/22/2018 16:09
58,6/22/2018 16:11
75,6/22/2018 16:13
64,6/22/2018 16:15
77,6/22/2018 16:17
100,6/22/2018 16:19
66,6/22/2018 16:21
95,6/22/2018 16:23
78,6/22/2018 16:25
116,6/22/2018 16:27
97,6/22/2018 16:29
65,6/22/2018 16:31
94,6/22/2018 16:33
72,6/22/2018 16:35
79,6/22/2018 16:37
87,6/22/2018 16:39
78,6/22/2018 16:41
76,6/22/2018 16:43
81,6/22/2018 16:45
75,6/22/2018 16:47
92,6/22/2018 16:49
76,6/22/2018 16:43
81,6/22/2018 16:45
75,6/22/2018 16:47
92,6/22/2018 16:49
88,6/22/2018 16:51
87,6/22/2018 16:53
87,6/22/2018 16:55
99,6/22/2018 16:57
87,6/22/2018 16:59
86,6/22/2018 17:01
88,6/22/2018 17:03
91,6/22/2018 17:05
79,6/22/2018 17:07
101,6/22/2018 17:09
89,6/22/2018 17:11
66,6/22/2018 17:13
58,6/22/2018 17:15
103,6/22/2018 17:17
88,6/22/2018 17:19
79,6/22/2018 17:21
76,6/22/2018 17:23
84,6/22/2018 17:25
72,6/22/2018 17:27
78,6/22/2018 17:29
72,6/22/2018 17:31
82,6/22/2018 17:33
91,6/22/2018 17:35
75,6/22/2018 17:37
90,6/22/2018 17:39
74,6/22/2018 17:41
84,6/22/2018 17:43
63,6/22/2018 17:45
102,6/22/2018 17:47
86,6/22/2018 17:49
86,6/22/2018 17:51
89,6/22/2018 17:53
70,6/22/2018 17:55
78,6/22/2018 17:57
72,6/22/2018 17:59
75,6/22/2018 18:01
81,6/22/2018 18:03
74,6/22/2018 18:05
71,6/22/2018 18:07
91,6/22/2018 18:09
93,6/22/2018 18:11
77,6/22/2018 18:13
49,6/22/2018 18:15
85,6/22/2018 18:17
67,6/22/2018 18:19
78,6/22/2018 18:21
99,6/22/2018 18:23
109,6/22/2018 18:25
63,6/22/2018 18:27
76,6/22/2018 18:29
107,6/22/2018 18:31
103,6/22/2018 18:33
78,6/22/2018 18:35
87,6/22/2018 18:37
76,6/22/2018 18:39
66,6/22/2018 18:41
99,6/22/2018 18:43
73,6/22/2018 18:45
80,6/22/2018 18:47
95,6/22/2018 18:49
76,6/22/2018 18:51
73,6/22/2018 18:53
73,6/22/2018 18:55
78,6/22/2018 18:57
98,6/22/2018 18:59
100,6/22/2018 19:01
75,6/22/2018 19:03
87,6/22/2018 19:05
74,6/22/2018 19:07
76,6/22/2018 19:09
68,6/22/2018 19:11
69,6/22/2018 19:13
102,6/22/2018 19:15
92,6/22/2018 19:17
79,6/22/2018 19:19
84,6/22/2018 19:21
102,6/22/2018 19:15
92,6/22/2018 19:17
79,6/22/2018 19:19
84,6/22/2018 19:21
95,6/22/2018 19:23
70,6/22/2018 19:25
74,6/22/2018 19:27
93,6/22/2018 19:29
72,6/22/2018 19:31
83,6/22/2018 19:33
98,6/22/2018 19:35
74,6/22/2018 19:37
97,6/22/2018 19:39
75,6/22/2018 19:41
63,6/22/2018 19:43
81,6/22/2018 19:45
97,6/22/2018 19:39
75,6/22/2018 19:41
63,6/22/2018 19:43
81,6/22/2018 19:45
95,6/22/2018 19:47
78,6/22/2018 19:49
86,6/22/2018 19:51
50,6/22/2018 19:53
71,6/22/2018 19:55
86,6/22/2018 19:57
116,6/22/2018 19:59
93,6/22/2018 20:01
84,6/22/2018 20:11
77,6/22/2018 20:13
104,6/22/2018 20:15
65,6/22/2018 20:17
71,6/22/2018 20:19
73,6/22/2018 20:21
79,6/22/2018 20:23
78,6/22/2018 20:25
77,6/22/2018 20:27
82,6/22/2018 20:29
73,6/22/2018 20:31
87,6/22/2018 20:33
68,6/22/2018 20:35
72,6/22/2018 20:37
77,6/22/2018 20:39
105,6/22/2018 20:41
86,6/22/2018 20:43
93,6/22/2018 20:45
64,6/22/2018 20:47
81,6/22/2018 20:49
84,6/22/2018 20:51
85,6/22/2018 20:53
83,6/22/2018 20:55
78,6/22/2018 20:57
93,6/22/2018 20:59
85,6/22/2018 21:01
88,6/22/2018 21:03
98,6/22/2018 21:05
113,6/22/2018 21:07
87,6/22/2018 21:09
82,6/22/2018 21:11
122,6/22/2018 21:13
109,6/22/2018 21:15
88,6/22/2018 21:17
65,6/22/2018 21:19
94,6/22/2018 21:21
106,6/22/2018 21:23
78,6/22/2018 21:25
98,6/22/2018 21:27
94,6/22/2018 21:29
92,6/22/2018 21:31
79,6/22/2018 21:33
86,6/22/2018 21:35
87,6/22/2018 21:37
80,6/22/2018 21:39
112,6/22/2018 21:41
100,6/22/2018 21:43
72,6/22/2018 21:45
80,6/22/2018 21:47
80,6/22/2018 21:49
92,6/22/2018 21:51
76,6/22/2018 21:53
75,6/22/2018 21:55
85,6/22/2018 21:57
102,6/22/2018 21:59
91,6/22/2018 22:01
74,6/22/2018 22:03
86,6/22/2018 22:05
97,6/22/2018 22:07
81,6/22/2018 22:09
81,6/22/2018 22:11
87,6/22/2018 22:13
77,6/22/2018 22:15
81,6/22/2018 22:17
132,6/22/2018 22:19
74,6/22/2018 22:21
101,6/22/2018 22:23
74,6/22/2018 22:25
78,6/22/2018 22:27
79,6/22/2018 22:29
84,6/22/2018 22:31
92,6/22/2018 22:33
86,6/22/2018 22:35
93,6/22/2018 22:37
85,6/22/2018 22:39
73,6/22/2018 22:41
93,6/22/2018 22:43
103,6/22/2018 22:45
90,6/22/2018 22:47
98,6/22/2018 22:49
78,6/22/2018 22:51
115,6/22/2018 22:53
81,6/22/2018 22:55
101,6/22/2018 22:57
89,6/22/2018 22:59
89,6/22/2018 23:01
84,6/22/2018 23:03
86,6/22/2018 23:05
88,6/22/2018 23:07
104,6/22/2018 23:09
97,6/22/2018 23:11
95,6/22/2018 23:13
72,6/22/2018 23:15
73,6/22/2018 23:17
96,6/22/2018 23:19
74,6/22/2018 23:21
84,6/22/2018 23:23
81,6/22/2018 23:25
112,6/22/2018 23:27
92,6/22/2018 23:29
76,6/22/2018 23:31
91,6/22/2018 23:33
86,6/22/2018 23:35
92,6/22/2018 23:37
63,6/22/2018 23:39
83,6/22/2018 23:41
77,6/22/2018 23:43
101,6/22/2018 23:45
80,6/22/2018 23:47
84,6/22/2018 23:49
98,6/22/2018 23:51
104,6/22/2018 23:53
79,6/22/2018 23:55
75,6/22/2018 23:57
89,6/22/2018 23:59
