SERNO,RadmonID,MACID,RadiationLevel,Location,Department,RadiationStatus,DateTime,RecordNo,RadmonType,Temperature,BatteryVoltage,BatteryCurrent,Health,DataString,RadiationCPM,Dummy,Mdate
254769,25,NULL,93,Dhruva,RSSD,48,6/22/2018 0:07,41947,NULL,NULL,NULL,NULL,NULL," 41947,25,48,93,22/6/2018 0:7:0",NULL,NULL,7/3/2018 7:10
254770,25,NULL,124,Dhruva,RSSD,48,6/22/2018 0:09,41948,NULL,NULL,NULL,NULL,NULL," 41948,25,48,124,22/6/2018 0:9:0",NULL,NULL,7/3/2018 7:10
254771,25,NULL,105,Dhruva,RSSD,48,6/22/2018 0:11,41949,NULL,NULL,NULL,NULL,NULL," 41949,25,48,105,22/6/2018 0:11:0",NULL,NULL,7/3/2018 7:10
254772,25,NULL,103,Dhruva,RSSD,48,6/22/2018 0:13,41950,NULL,NULL,NULL,NULL,NULL," 41950,25,48,103,22/6/2018 0:13:0",NULL,NULL,7/3/2018 7:10
254773,25,NULL,75,Dhruva,RSSD,48,6/22/2018 0:15,41951,NULL,NULL,NULL,NULL,NULL," 41951,25,48,75,22/6/2018 0:15:0",NULL,NULL,7/3/2018 7:10
254774,25,NULL,48,Dhruva,RSSD,48,6/22/2018 0:17,41952,NULL,NULL,NULL,NULL,NULL," 41952,25,48,48,22/6/2018 0:17:0",NULL,NULL,7/3/2018 7:10
254775,25,NULL,40,Dhruva,RSSD,48,6/22/2018 0:19,41953,NULL,NULL,NULL,NULL,NULL," 41953,25,48,40,22/6/2018 0:19:0",NULL,NULL,7/3/2018 7:10
254776,25,NULL,78,Dhruva,RSSD,48,6/22/2018 0:21,41954,NULL,NULL,NULL,NULL,NULL," 41954,25,48,78,22/6/2018 0:21:0",NULL,NULL,7/3/2018 7:10
254777,25,NULL,92,Dhruva,RSSD,48,6/22/2018 0:23,41955,NULL,NULL,NULL,NULL,NULL," 41955,25,48,92,22/6/2018 0:23:0",NULL,NULL,7/3/2018 7:10
254778,25,NULL,93,Dhruva,RSSD,48,6/22/2018 0:25,41956,NULL,NULL,NULL,NULL,NULL," 41956,25,48,93,22/6/2018 0:25:0",NULL,NULL,7/3/2018 7:10
254779,25,NULL,92,Dhruva,RSSD,48,6/22/2018 0:27,41957,NULL,NULL,NULL,NULL,NULL," 41957,25,48,92,22/6/2018 0:27:0",NULL,NULL,7/3/2018 7:10
254780,25,NULL,85,Dhruva,RSSD,48,6/22/2018 0:29,41958,NULL,NULL,NULL,NULL,NULL," 41958,25,48,85,22/6/2018 0:29:0",NULL,NULL,7/3/2018 7:10
254781,25,NULL,77,Dhruva,RSSD,48,6/22/2018 0:31,41959,NULL,NULL,NULL,NULL,NULL," 41959,25,48,77,22/6/2018 0:31:0",NULL,NULL,7/3/2018 7:10
254782,25,NULL,112,Dhruva,RSSD,48,6/22/2018 0:33,41960,NULL,NULL,NULL,NULL,NULL," 41960,25,48,112,22/6/2018 0:33:0",NULL,NULL,7/3/2018 7:10
254783,25,NULL,60,Dhruva,RSSD,48,6/22/2018 0:35,41961,NULL,NULL,NULL,NULL,NULL," 41961,25,48,60,22/6/2018 0:35:0",NULL,NULL,7/3/2018 7:10
254784,25,NULL,80,Dhruva,RSSD,48,6/22/2018 0:37,41962,NULL,NULL,NULL,NULL,NULL," 41962,25,48,80,22/6/2018 0:37:0",NULL,NULL,7/3/2018 7:10
254785,25,NULL,62,Dhruva,RSSD,48,6/22/2018 0:39,41963,NULL,NULL,NULL,NULL,NULL," 41963,25,48,62,22/6/2018 0:39:0",NULL,NULL,7/3/2018 7:10
254786,25,NULL,61,Dhruva,RSSD,48,6/22/2018 0:41,41964,NULL,NULL,NULL,NULL,NULL," 41964,25,48,61,22/6/2018 0:41:0",NULL,NULL,7/3/2018 7:10
254787,25,NULL,78,Dhruva,RSSD,48,6/22/2018 0:43,41965,NULL,NULL,NULL,NULL,NULL," 41965,25,48,78,22/6/2018 0:43:0",NULL,NULL,7/3/2018 7:10
254788,25,NULL,87,Dhruva,RSSD,48,6/22/2018 0:45,41966,NULL,NULL,NULL,NULL,NULL," 41966,25,48,87,22/6/2018 0:45:0",NULL,NULL,7/3/2018 7:10
254789,25,NULL,41,Dhruva,RSSD,48,6/22/2018 0:47,41967,NULL,NULL,NULL,NULL,NULL," 41967,25,48,41,22/6/2018 0:47:0",NULL,NULL,7/3/2018 7:10
254790,25,NULL,104,Dhruva,RSSD,48,6/22/2018 0:49,41968,NULL,NULL,NULL,NULL,NULL," 41968,25,48,104,22/6/2018 0:49:0",NULL,NULL,7/3/2018 7:10
254791,25,NULL,84,Dhruva,RSSD,48,6/22/2018 0:51,41969,NULL,NULL,NULL,NULL,NULL," 41969,25,48,84,22/6/2018 0:51:0",NULL,NULL,7/3/2018 7:10
254792,25,NULL,81,Dhruva,RSSD,48,6/22/2018 0:53,41970,NULL,NULL,NULL,NULL,NULL," 41970,25,48,81,22/6/2018 0:53:0",NULL,NULL,7/3/2018 7:10
254793,25,NULL,74,Dhruva,RSSD,48,6/22/2018 0:55,41971,NULL,NULL,NULL,NULL,NULL," 41971,25,48,74,22/6/2018 0:55:0",NULL,NULL,7/3/2018 7:10
254794,25,NULL,60,Dhruva,RSSD,48,6/22/2018 0:57,41972,NULL,NULL,NULL,NULL,NULL," 41972,25,48,60,22/6/2018 0:57:0",NULL,NULL,7/3/2018 7:10
254795,25,NULL,89,Dhruva,RSSD,48,6/22/2018 0:59,41973,NULL,NULL,NULL,NULL,NULL," 41973,25,48,89,22/6/2018 0:59:0",NULL,NULL,7/3/2018 7:10
254796,25,NULL,70,Dhruva,RSSD,48,6/22/2018 1:01,41974,NULL,NULL,NULL,NULL,NULL," 41974,25,48,70,22/6/2018 1:1:0",NULL,NULL,7/3/2018 7:10
254797,25,NULL,72,Dhruva,RSSD,48,6/22/2018 1:03,41975,NULL,NULL,NULL,NULL,NULL," 41975,25,48,72,22/6/2018 1:3:0",NULL,NULL,7/3/2018 7:10
254798,25,NULL,93,Dhruva,RSSD,48,6/22/2018 1:05,41976,NULL,NULL,NULL,NULL,NULL," 41976,25,48,93,22/6/2018 1:5:0",NULL,NULL,7/3/2018 7:10
254799,25,NULL,56,Dhruva,RSSD,48,6/22/2018 1:07,41977,NULL,NULL,NULL,NULL,NULL," 41977,25,48,56,22/6/2018 1:7:0",NULL,NULL,7/3/2018 7:10
254800,25,NULL,90,Dhruva,RSSD,48,6/22/2018 1:09,41978,NULL,NULL,NULL,NULL,NULL," 41978,25,48,90,22/6/2018 1:9:0",NULL,NULL,7/3/2018 7:10
254801,25,NULL,55,Dhruva,RSSD,48,6/22/2018 1:11,41979,NULL,NULL,NULL,NULL,NULL," 41979,25,48,55,22/6/2018 1:11:0",NULL,NULL,7/3/2018 7:10
254802,25,NULL,57,Dhruva,RSSD,48,6/22/2018 1:13,41980,NULL,NULL,NULL,NULL,NULL," 41980,25,48,57,22/6/2018 1:13:0",NULL,NULL,7/3/2018 7:10
254803,25,NULL,86,Dhruva,RSSD,48,6/22/2018 1:15,41981,NULL,NULL,NULL,NULL,NULL," 41981,25,48,86,22/6/2018 1:15:0",NULL,NULL,7/3/2018 7:10
254804,25,NULL,91,Dhruva,RSSD,48,6/22/2018 1:17,41982,NULL,NULL,NULL,NULL,NULL," 41982,25,48,91,22/6/2018 1:17:0",NULL,NULL,7/3/2018 7:10
254805,25,NULL,92,Dhruva,RSSD,48,6/22/2018 1:19,41983,NULL,NULL,NULL,NULL,NULL," 41983,25,48,92,22/6/2018 1:19:0",NULL,NULL,7/3/2018 7:10
254806,25,NULL,88,Dhruva,RSSD,48,6/22/2018 1:21,41984,NULL,NULL,NULL,NULL,NULL," 41984,25,48,88,22/6/2018 1:21:0",NULL,NULL,7/3/2018 7:10
254807,25,NULL,75,Dhruva,RSSD,48,6/22/2018 1:23,41985,NULL,NULL,NULL,NULL,NULL," 41985,25,48,75,22/6/2018 1:23:0",NULL,NULL,7/3/2018 7:10
254808,25,NULL,60,Dhruva,RSSD,48,6/22/2018 1:25,41986,NULL,NULL,NULL,NULL,NULL," 41986,25,48,60,22/6/2018 1:25:0",NULL,NULL,7/3/2018 7:10
254809,25,NULL,83,Dhruva,RSSD,48,6/22/2018 1:27,41987,NULL,NULL,NULL,NULL,NULL," 41987,25,48,83,22/6/2018 1:27:0",NULL,NULL,7/3/2018 7:10
254810,25,NULL,83,Dhruva,RSSD,48,6/22/2018 1:29,41988,NULL,NULL,NULL,NULL,NULL," 41988,25,48,83,22/6/2018 1:29:0",NULL,NULL,7/3/2018 7:10
254811,25,NULL,75,Dhruva,RSSD,48,6/22/2018 1:31,41989,NULL,NULL,NULL,NULL,NULL," 41989,25,48,75,22/6/2018 1:31:0",NULL,NULL,7/3/2018 7:10
254812,25,NULL,86,Dhruva,RSSD,48,6/22/2018 1:33,41990,NULL,NULL,NULL,NULL,NULL," 41990,25,48,86,22/6/2018 1:33:0",NULL,NULL,7/3/2018 7:10
254813,25,NULL,102,Dhruva,RSSD,48,6/22/2018 1:35,41991,NULL,NULL,NULL,NULL,NULL," 41991,25,48,102,22/6/2018 1:35:0",NULL,NULL,7/3/2018 7:10
254814,25,NULL,45,Dhruva,RSSD,48,6/22/2018 1:37,41992,NULL,NULL,NULL,NULL,NULL," 41992,25,48,45,22/6/2018 1:37:0",NULL,NULL,7/3/2018 7:10
254815,25,NULL,85,Dhruva,RSSD,48,6/22/2018 1:39,41993,NULL,NULL,NULL,NULL,NULL," 41993,25,48,85,22/6/2018 1:39:0",NULL,NULL,7/3/2018 7:10
254816,25,NULL,88,Dhruva,RSSD,48,6/22/2018 1:41,41994,NULL,NULL,NULL,NULL,NULL," 41994,25,48,88,22/6/2018 1:41:0",NULL,NULL,7/3/2018 7:10
254817,25,NULL,99,Dhruva,RSSD,48,6/22/2018 1:43,41995,NULL,NULL,NULL,NULL,NULL," 41995,25,48,99,22/6/2018 1:43:0",NULL,NULL,7/3/2018 7:10
254818,25,NULL,105,Dhruva,RSSD,48,6/22/2018 1:45,41996,NULL,NULL,NULL,NULL,NULL," 41996,25,48,105,22/6/2018 1:45:0",NULL,NULL,7/3/2018 7:10
254819,25,NULL,80,Dhruva,RSSD,48,6/22/2018 1:47,41997,NULL,NULL,NULL,NULL,NULL," 41997,25,48,80,22/6/2018 1:47:0",NULL,NULL,7/3/2018 7:10
254820,25,NULL,69,Dhruva,RSSD,48,6/22/2018 1:49,41998,NULL,NULL,NULL,NULL,NULL," 41998,25,48,69,22/6/2018 1:49:0",NULL,NULL,7/3/2018 7:10
254821,25,NULL,72,Dhruva,RSSD,48,6/22/2018 1:51,41999,NULL,NULL,NULL,NULL,NULL," 41999,25,48,72,22/6/2018 1:51:0",NULL,NULL,7/3/2018 7:10
254822,25,NULL,120,Dhruva,RSSD,48,6/22/2018 1:53,42000,NULL,NULL,NULL,NULL,NULL," 42000,25,48,120,22/6/2018 1:53:0",NULL,NULL,7/3/2018 7:10
254823,25,NULL,74,Dhruva,RSSD,48,6/22/2018 1:55,42001,NULL,NULL,NULL,NULL,NULL," 42001,25,48,74,22/6/2018 1:55:0",NULL,NULL,7/3/2018 7:10
254824,25,NULL,89,Dhruva,RSSD,48,6/22/2018 1:57,42002,NULL,NULL,NULL,NULL,NULL," 42002,25,48,89,22/6/2018 1:57:0",NULL,NULL,7/3/2018 7:10
254825,25,NULL,68,Dhruva,RSSD,48,6/22/2018 1:59,42003,NULL,NULL,NULL,NULL,NULL," 42003,25,48,68,22/6/2018 1:59:0",NULL,NULL,7/3/2018 7:10
254826,25,NULL,86,Dhruva,RSSD,48,6/22/2018 2:01,42004,NULL,NULL,NULL,NULL,NULL," 42004,25,48,86,22/6/2018 2:1:0",NULL,NULL,7/3/2018 7:10
254827,25,NULL,73,Dhruva,RSSD,48,6/22/2018 2:03,42005,NULL,NULL,NULL,NULL,NULL," 42005,25,48,73,22/6/2018 2:3:0",NULL,NULL,7/3/2018 7:10
254828,25,NULL,67,Dhruva,RSSD,48,6/22/2018 2:05,42006,NULL,NULL,NULL,NULL,NULL," 42006,25,48,67,22/6/2018 2:5:0",NULL,NULL,7/3/2018 7:10
254829,25,NULL,62,Dhruva,RSSD,48,6/22/2018 2:07,42007,NULL,NULL,NULL,NULL,NULL," 42007,25,48,62,22/6/2018 2:7:0",NULL,NULL,7/3/2018 7:10
254830,25,NULL,62,Dhruva,RSSD,48,6/22/2018 2:07,42007,NULL,NULL,NULL,NULL,NULL," 42007,25,48,62,22/6/2018 2:7:0",NULL,NULL,7/3/2018 7:10
254831,25,NULL,105,Dhruva,RSSD,48,6/22/2018 2:09,42008,NULL,NULL,NULL,NULL,NULL," 42008,25,48,105,22/6/2018 2:9:0",NULL,NULL,7/3/2018 7:10
254832,25,NULL,85,Dhruva,RSSD,48,6/22/2018 2:11,42009,NULL,NULL,NULL,NULL,NULL," 42009,25,48,85,22/6/2018 2:11:0",NULL,NULL,7/3/2018 7:10
254833,25,NULL,93,Dhruva,RSSD,48,6/22/2018 2:13,42010,NULL,NULL,NULL,NULL,NULL," 42010,25,48,93,22/6/2018 2:13:0",NULL,NULL,7/3/2018 7:10
254834,25,NULL,96,Dhruva,RSSD,48,6/22/2018 2:15,42011,NULL,NULL,NULL,NULL,NULL," 42011,25,48,96,22/6/2018 2:15:0",NULL,NULL,7/3/2018 7:10
254835,25,NULL,83,Dhruva,RSSD,48,6/22/2018 2:17,42012,NULL,NULL,NULL,NULL,NULL," 42012,25,48,83,22/6/2018 2:17:0",NULL,NULL,7/3/2018 7:10
254836,25,NULL,84,Dhruva,RSSD,48,6/22/2018 2:19,42013,NULL,NULL,NULL,NULL,NULL," 42013,25,48,84,22/6/2018 2:19:0",NULL,NULL,7/3/2018 7:10
254837,25,NULL,93,Dhruva,RSSD,48,6/22/2018 2:21,42014,NULL,NULL,NULL,NULL,NULL," 42014,25,48,93,22/6/2018 2:21:0",NULL,NULL,7/3/2018 7:10
254838,25,NULL,63,Dhruva,RSSD,48,6/22/2018 2:23,42015,NULL,NULL,NULL,NULL,NULL," 42015,25,48,63,22/6/2018 2:23:0",NULL,NULL,7/3/2018 7:10
254839,25,NULL,95,Dhruva,RSSD,48,6/22/2018 2:25,42016,NULL,NULL,NULL,NULL,NULL," 42016,25,48,95,22/6/2018 2:25:0",NULL,NULL,7/3/2018 7:10
254840,25,NULL,87,Dhruva,RSSD,48,6/22/2018 2:27,42017,NULL,NULL,NULL,NULL,NULL," 42017,25,48,87,22/6/2018 2:27:0",NULL,NULL,7/3/2018 7:10
254841,25,NULL,91,Dhruva,RSSD,48,6/22/2018 2:29,42018,NULL,NULL,NULL,NULL,NULL," 42018,25,48,91,22/6/2018 2:29:0",NULL,NULL,7/3/2018 7:10
254842,25,NULL,86,Dhruva,RSSD,48,6/22/2018 2:31,42019,NULL,NULL,NULL,NULL,NULL," 42019,25,48,86,22/6/2018 2:31:0",NULL,NULL,7/3/2018 7:10
254843,25,NULL,88,Dhruva,RSSD,48,6/22/2018 2:33,42020,NULL,NULL,NULL,NULL,NULL," 42020,25,48,88,22/6/2018 2:33:0",NULL,NULL,7/3/2018 7:10
254844,25,NULL,60,Dhruva,RSSD,48,6/22/2018 2:35,42021,NULL,NULL,NULL,NULL,NULL," 42021,25,48,60,22/6/2018 2:35:0",NULL,NULL,7/3/2018 7:10
254845,25,NULL,42,Dhruva,RSSD,48,6/22/2018 2:37,42022,NULL,NULL,NULL,NULL,NULL," 42022,25,48,42,22/6/2018 2:37:0",NULL,NULL,7/3/2018 7:10
254846,25,NULL,61,Dhruva,RSSD,48,6/22/2018 2:39,42023,NULL,NULL,NULL,NULL,NULL," 42023,25,48,61,22/6/2018 2:39:0",NULL,NULL,7/3/2018 7:10
254847,25,NULL,73,Dhruva,RSSD,48,6/22/2018 2:41,42024,NULL,NULL,NULL,NULL,NULL," 42024,25,48,73,22/6/2018 2:41:0",NULL,NULL,7/3/2018 7:10
254848,25,NULL,100,Dhruva,RSSD,48,6/22/2018 2:43,42025,NULL,NULL,NULL,NULL,NULL," 42025,25,48,100,22/6/2018 2:43:0",NULL,NULL,7/3/2018 7:10
254849,25,NULL,111,Dhruva,RSSD,48,6/22/2018 2:45,42026,NULL,NULL,NULL,NULL,NULL," 42026,25,48,111,22/6/2018 2:45:0",NULL,NULL,7/3/2018 7:10
254850,25,NULL,27,Dhruva,RSSD,48,6/22/2018 2:47,42027,NULL,NULL,NULL,NULL,NULL," 42027,25,48,27,22/6/2018 2:47:0",NULL,NULL,7/3/2018 7:10
254851,25,NULL,89,Dhruva,RSSD,48,6/22/2018 2:49,42028,NULL,NULL,NULL,NULL,NULL," 42028,25,48,89,22/6/2018 2:49:0",NULL,NULL,7/3/2018 7:10
254852,25,NULL,71,Dhruva,RSSD,48,6/22/2018 2:51,42029,NULL,NULL,NULL,NULL,NULL," 42029,25,48,71,22/6/2018 2:51:0",NULL,NULL,7/3/2018 7:10
254853,25,NULL,53,Dhruva,RSSD,48,6/22/2018 2:53,42030,NULL,NULL,NULL,NULL,NULL," 42030,25,48,53,22/6/2018 2:53:0",NULL,NULL,7/3/2018 7:10
254854,25,NULL,100,Dhruva,RSSD,48,6/22/2018 2:55,42031,NULL,NULL,NULL,NULL,NULL," 42031,25,48,100,22/6/2018 2:55:0",NULL,NULL,7/3/2018 7:10
254855,25,NULL,96,Dhruva,RSSD,48,6/22/2018 2:57,42032,NULL,NULL,NULL,NULL,NULL," 42032,25,48,96,22/6/2018 2:57:0",NULL,NULL,7/3/2018 7:10
254856,25,NULL,102,Dhruva,RSSD,48,6/22/2018 2:59,42033,NULL,NULL,NULL,NULL,NULL," 42033,25,48,102,22/6/2018 2:59:0",NULL,NULL,7/3/2018 7:10
254857,25,NULL,106,Dhruva,RSSD,48,6/22/2018 3:01,42034,NULL,NULL,NULL,NULL,NULL," 42034,25,48,106,22/6/2018 3:1:0",NULL,NULL,7/3/2018 7:10
254858,25,NULL,115,Dhruva,RSSD,48,6/22/2018 3:03,42035,NULL,NULL,NULL,NULL,NULL," 42035,25,48,115,22/6/2018 3:3:0",NULL,NULL,7/3/2018 7:10
254859,25,NULL,93,Dhruva,RSSD,48,6/22/2018 3:05,42036,NULL,NULL,NULL,NULL,NULL," 42036,25,48,93,22/6/2018 3:5:0",NULL,NULL,7/3/2018 7:10
254860,25,NULL,104,Dhruva,RSSD,48,6/22/2018 3:07,42037,NULL,NULL,NULL,NULL,NULL," 42037,25,48,104,22/6/2018 3:7:0",NULL,NULL,7/3/2018 7:10
254861,25,NULL,92,Dhruva,RSSD,48,6/22/2018 3:09,42038,NULL,NULL,NULL,NULL,NULL," 42038,25,48,92,22/6/2018 3:9:0",NULL,NULL,7/3/2018 7:10
254862,25,NULL,73,Dhruva,RSSD,48,6/22/2018 3:11,42039,NULL,NULL,NULL,NULL,NULL," 42039,25,48,73,22/6/2018 3:11:0",NULL,NULL,7/3/2018 7:10
254863,25,NULL,83,Dhruva,RSSD,48,6/22/2018 3:13,42040,NULL,NULL,NULL,NULL,NULL," 42040,25,48,83,22/6/2018 3:13:0",NULL,NULL,7/3/2018 7:10
254864,25,NULL,92,Dhruva,RSSD,48,6/22/2018 3:15,42041,NULL,NULL,NULL,NULL,NULL," 42041,25,48,92,22/6/2018 3:15:0",NULL,NULL,7/3/2018 7:10
254865,25,NULL,90,Dhruva,RSSD,48,6/22/2018 3:17,42042,NULL,NULL,NULL,NULL,NULL," 42042,25,48,90,22/6/2018 3:17:0",NULL,NULL,7/3/2018 7:10
254866,25,NULL,67,Dhruva,RSSD,48,6/22/2018 3:19,42043,NULL,NULL,NULL,NULL,NULL," 42043,25,48,67,22/6/2018 3:19:0",NULL,NULL,7/3/2018 7:10
254867,25,NULL,85,Dhruva,RSSD,48,6/22/2018 3:21,42044,NULL,NULL,NULL,NULL,NULL," 42044,25,48,85,22/6/2018 3:21:0",NULL,NULL,7/3/2018 7:10
254868,25,NULL,105,Dhruva,RSSD,48,6/22/2018 3:23,42045,NULL,NULL,NULL,NULL,NULL," 42045,25,48,105,22/6/2018 3:23:0",NULL,NULL,7/3/2018 7:10
254869,25,NULL,120,Dhruva,RSSD,48,6/22/2018 3:25,42046,NULL,NULL,NULL,NULL,NULL," 42046,25,48,120,22/6/2018 3:25:0",NULL,NULL,7/3/2018 7:10
254870,25,NULL,93,Dhruva,RSSD,48,6/22/2018 3:27,42047,NULL,NULL,NULL,NULL,NULL," 42047,25,48,93,22/6/2018 3:27:0",NULL,NULL,7/3/2018 7:10
254871,25,NULL,103,Dhruva,RSSD,48,6/22/2018 3:29,42048,NULL,NULL,NULL,NULL,NULL," 42048,25,48,103,22/6/2018 3:29:0",NULL,NULL,7/3/2018 7:10
254872,25,NULL,81,Dhruva,RSSD,48,6/22/2018 3:31,42049,NULL,NULL,NULL,NULL,NULL," 42049,25,48,81,22/6/2018 3:31:0",NULL,NULL,7/3/2018 7:10
254873,25,NULL,79,Dhruva,RSSD,48,6/22/2018 3:33,42050,NULL,NULL,NULL,NULL,NULL," 42050,25,48,79,22/6/2018 3:33:0",NULL,NULL,7/3/2018 7:10
254874,25,NULL,105,Dhruva,RSSD,48,6/22/2018 3:35,42051,NULL,NULL,NULL,NULL,NULL," 42051,25,48,105,22/6/2018 3:35:0",NULL,NULL,7/3/2018 7:10
254875,25,NULL,104,Dhruva,RSSD,48,6/22/2018 3:37,42052,NULL,NULL,NULL,NULL,NULL," 42052,25,48,104,22/6/2018 3:37:0",NULL,NULL,7/3/2018 7:10
254876,25,NULL,48,Dhruva,RSSD,48,6/22/2018 3:39,42053,NULL,NULL,NULL,NULL,NULL," 42053,25,48,48,22/6/2018 3:39:0",NULL,NULL,7/3/2018 7:10
254877,25,NULL,81,Dhruva,RSSD,48,6/22/2018 3:41,42054,NULL,NULL,NULL,NULL,NULL," 42054,25,48,81,22/6/2018 3:41:0",NULL,NULL,7/3/2018 7:10
254878,25,NULL,91,Dhruva,RSSD,48,6/22/2018 3:43,42055,NULL,NULL,NULL,NULL,NULL," 42055,25,48,91,22/6/2018 3:43:0",NULL,NULL,7/3/2018 7:10
254879,25,NULL,104,Dhruva,RSSD,48,6/22/2018 3:45,42056,NULL,NULL,NULL,NULL,NULL," 42056,25,48,104,22/6/2018 3:45:0",NULL,NULL,7/3/2018 7:10
254880,25,NULL,118,Dhruva,RSSD,48,6/22/2018 3:47,42057,NULL,NULL,NULL,NULL,NULL," 42057,25,48,118,22/6/2018 3:47:0",NULL,NULL,7/3/2018 7:10
254881,25,NULL,108,Dhruva,RSSD,48,6/22/2018 3:49,42058,NULL,NULL,NULL,NULL,NULL," 42058,25,48,108,22/6/2018 3:49:0",NULL,NULL,7/3/2018 7:10
254882,25,NULL,91,Dhruva,RSSD,48,6/22/2018 3:51,42059,NULL,NULL,NULL,NULL,NULL," 42059,25,48,91,22/6/2018 3:51:0",NULL,NULL,7/3/2018 7:10
254883,25,NULL,77,Dhruva,RSSD,48,6/22/2018 3:53,42060,NULL,NULL,NULL,NULL,NULL," 42060,25,48,77,22/6/2018 3:53:0",NULL,NULL,7/3/2018 7:10
254884,25,NULL,85,Dhruva,RSSD,48,6/22/2018 3:55,42061,NULL,NULL,NULL,NULL,NULL," 42061,25,48,85,22/6/2018 3:55:0",NULL,NULL,7/3/2018 7:11
254885,25,NULL,109,Dhruva,RSSD,48,6/22/2018 3:57,42062,NULL,NULL,NULL,NULL,NULL," 42062,25,48,109,22/6/2018 3:57:0",NULL,NULL,7/3/2018 7:11
254886,25,NULL,149,Dhruva,RSSD,48,6/22/2018 3:59,42063,NULL,NULL,NULL,NULL,NULL," 42063,25,48,149,22/6/2018 3:59:0",NULL,NULL,7/3/2018 7:11
254887,25,NULL,219,Dhruva,RSSD,48,6/22/2018 4:01,42064,NULL,NULL,NULL,NULL,NULL," 42064,25,48,219,22/6/2018 4:1:0",NULL,NULL,7/3/2018 7:11
254888,25,NULL,183,Dhruva,RSSD,48,6/22/2018 4:03,42065,NULL,NULL,NULL,NULL,NULL," 42065,25,48,183,22/6/2018 4:3:0",NULL,NULL,7/3/2018 7:11
254889,25,NULL,92,Dhruva,RSSD,48,6/22/2018 4:05,42066,NULL,NULL,NULL,NULL,NULL," 42066,25,48,92,22/6/2018 4:5:0",NULL,NULL,7/3/2018 7:11
254890,25,NULL,110,Dhruva,RSSD,48,6/22/2018 4:07,42067,NULL,NULL,NULL,NULL,NULL," 42067,25,48,110,22/6/2018 4:7:0",NULL,NULL,7/3/2018 7:11
254891,25,NULL,101,Dhruva,RSSD,48,6/22/2018 4:09,42068,NULL,NULL,NULL,NULL,NULL," 42068,25,48,101,22/6/2018 4:9:0",NULL,NULL,7/3/2018 7:11
254892,25,NULL,86,Dhruva,RSSD,48,6/22/2018 4:11,42069,NULL,NULL,NULL,NULL,NULL," 42069,25,48,86,22/6/2018 4:11:0",NULL,NULL,7/3/2018 7:11
254893,25,NULL,84,Dhruva,RSSD,48,6/22/2018 4:13,42070,NULL,NULL,NULL,NULL,NULL," 42070,25,48,84,22/6/2018 4:13:0",NULL,NULL,7/3/2018 7:11
254894,25,NULL,79,Dhruva,RSSD,48,6/22/2018 4:15,42071,NULL,NULL,NULL,NULL,NULL," 42071,25,48,79,22/6/2018 4:15:0",NULL,NULL,7/3/2018 7:11
254895,25,NULL,47,Dhruva,RSSD,48,6/22/2018 4:17,42072,NULL,NULL,NULL,NULL,NULL," 42072,25,48,47,22/6/2018 4:17:0",NULL,NULL,7/3/2018 7:11
254896,25,NULL,56,Dhruva,RSSD,48,6/22/2018 4:19,42073,NULL,NULL,NULL,NULL,NULL," 42073,25,48,56,22/6/2018 4:19:0",NULL,NULL,7/3/2018 7:11
254897,25,NULL,52,Dhruva,RSSD,48,6/22/2018 4:21,42074,NULL,NULL,NULL,NULL,NULL," 42074,25,48,52,22/6/2018 4:21:0",NULL,NULL,7/3/2018 7:11
254898,25,NULL,83,Dhruva,RSSD,48,6/22/2018 4:23,42075,NULL,NULL,NULL,NULL,NULL," 42075,25,48,83,22/6/2018 4:23:0",NULL,NULL,7/3/2018 7:11
254899,25,NULL,101,Dhruva,RSSD,48,6/22/2018 4:25,42076,NULL,NULL,NULL,NULL,NULL," 42076,25,48,101,22/6/2018 4:25:0",NULL,NULL,7/3/2018 7:11
254900,25,NULL,73,Dhruva,RSSD,48,6/22/2018 4:27,42077,NULL,NULL,NULL,NULL,NULL," 42077,25,48,73,22/6/2018 4:27:0",NULL,NULL,7/3/2018 7:11
254901,25,NULL,73,Dhruva,RSSD,48,6/22/2018 4:29,42078,NULL,NULL,NULL,NULL,NULL," 42078,25,48,73,22/6/2018 4:29:0",NULL,NULL,7/3/2018 7:11
254902,25,NULL,108,Dhruva,RSSD,48,6/22/2018 4:31,42079,NULL,NULL,NULL,NULL,NULL," 42079,25,48,108,22/6/2018 4:31:0",NULL,NULL,7/3/2018 7:11
254903,25,NULL,69,Dhruva,RSSD,48,6/22/2018 4:33,42080,NULL,NULL,NULL,NULL,NULL," 42080,25,48,69,22/6/2018 4:33:0",NULL,NULL,7/3/2018 7:11
254904,25,NULL,87,Dhruva,RSSD,48,6/22/2018 4:35,42081,NULL,NULL,NULL,NULL,NULL," 42081,25,48,87,22/6/2018 4:35:0",NULL,NULL,7/3/2018 7:11
254905,25,NULL,119,Dhruva,RSSD,48,6/22/2018 4:37,42082,NULL,NULL,NULL,NULL,NULL," 42082,25,48,119,22/6/2018 4:37:0",NULL,NULL,7/3/2018 7:11
254906,25,NULL,114,Dhruva,RSSD,48,6/22/2018 4:39,42083,NULL,NULL,NULL,NULL,NULL," 42083,25,48,114,22/6/2018 4:39:0",NULL,NULL,7/3/2018 7:11
