RadiationLevel,DateTime
68,6/22/2018 9:44
59,6/22/2018 9:46
61,6/22/2018 9:48
54,6/22/2018 9:50
67,6/22/2018 9:52
47,6/22/2018 9:54
49,6/22/2018 9:56
65,6/22/2018 9:58
68,6/22/2018 10:00
70,6/22/2018 10:02
54,6/22/2018 10:04
63,6/22/2018 10:06
63,6/22/2018 10:08
55,6/22/2018 10:10
62,6/22/2018 10:12
44,6/22/2018 10:14
67,6/22/2018 10:16
54,6/22/2018 10:18
56,6/22/2018 10:20
74,6/22/2018 10:22
62,6/22/2018 10:24
64,6/22/2018 10:26
61,6/22/2018 10:28
62,6/22/2018 10:30
46,6/22/2018 10:32
51,6/22/2018 10:34
57,6/22/2018 10:36
63,6/22/2018 10:38
55,6/22/2018 10:40
67,6/22/2018 10:42
72,6/22/2018 10:44
47,6/22/2018 10:46
52,6/22/2018 10:48
62,6/22/2018 10:50
50,6/22/2018 10:52
71,6/22/2018 10:54
72,6/22/2018 10:56
49,6/22/2018 10:58
57,6/22/2018 11:00
71,6/22/2018 11:02
47,6/22/2018 11:04
73,6/22/2018 11:06
76,6/22/2018 11:08
65,6/22/2018 11:10
52,6/22/2018 11:12
76,6/22/2018 11:14
57,6/22/2018 11:16
70,6/22/2018 11:18
67,6/22/2018 11:20
66,6/22/2018 11:22
42,6/22/2018 11:24
64,6/22/2018 11:26
56,6/22/2018 11:28
66,6/22/2018 11:30
66,6/22/2018 11:32
68,6/22/2018 11:34
54,6/22/2018 11:36
51,6/22/2018 11:38
53,6/22/2018 11:40
73,6/22/2018 11:42
52,6/22/2018 11:44
69,6/22/2018 11:46
74,6/22/2018 11:48
53,6/22/2018 11:50
50,6/22/2018 11:52
87,6/22/2018 11:54
60,6/22/2018 11:56
55,6/22/2018 11:58
58,6/22/2018 12:00
64,6/22/2018 12:02
55,6/22/2018 12:04
51,6/22/2018 12:06
65,6/22/2018 12:08
71,6/22/2018 12:10
44,6/22/2018 12:12
82,6/22/2018 12:14
55,6/22/2018 12:16
71,6/22/2018 12:18
56,6/22/2018 12:20
68,6/22/2018 12:22
77,6/22/2018 12:24
76,6/22/2018 12:26
75,6/22/2018 12:28
67,6/22/2018 12:30
48,6/22/2018 12:32
56,6/22/2018 12:34
65,6/22/2018 12:36
56,6/22/2018 12:38
54,6/22/2018 12:40
53,6/22/2018 12:42
54,6/22/2018 12:44
52,6/22/2018 12:46
51,6/22/2018 12:48
71,6/22/2018 12:50
68,6/22/2018 12:52
66,6/22/2018 12:54
79,6/22/2018 12:56
71,6/22/2018 12:58
50,6/22/2018 13:00
61,6/22/2018 13:02
57,6/22/2018 13:04
43,6/22/2018 13:06
76,6/22/2018 13:08
54,6/22/2018 13:10
64,6/22/2018 13:12
41,6/22/2018 13:14
57,6/22/2018 13:16
68,6/22/2018 13:18
74,6/22/2018 13:20
73,6/22/2018 13:22
67,6/22/2018 13:24
68,6/22/2018 13:26
65,6/22/2018 13:28
68,6/22/2018 13:30
66,6/22/2018 13:32
54,6/22/2018 13:34
63,6/22/2018 13:36
57,6/22/2018 13:38
54,6/22/2018 13:40
50,6/22/2018 13:42
58,6/22/2018 13:44
70,6/22/2018 13:46
64,6/22/2018 13:48
54,6/22/2018 13:50
72,6/22/2018 13:52
57,6/22/2018 13:54
72,6/22/2018 13:56
51,6/22/2018 13:58
51,6/22/2018 14:00
71,6/22/2018 14:02
50,6/22/2018 14:04
50,6/22/2018 14:04
72,6/22/2018 14:06
57,6/22/2018 14:08
52,6/22/2018 14:10
56,6/22/2018 14:12
70,6/22/2018 14:14
66,6/22/2018 14:16
72,6/22/2018 14:18
61,6/22/2018 14:20
70,6/22/2018 14:22
62,6/22/2018 14:24
72,6/22/2018 14:26
65,6/22/2018 14:28
63,6/22/2018 14:30
70,6/22/2018 14:32
56,6/22/2018 14:34
57,6/22/2018 14:36
69,6/22/2018 14:38
71,6/22/2018 14:40
64,6/22/2018 14:42
70,6/22/2018 14:44
69,6/22/2018 14:46
59,6/22/2018 14:48
47,6/22/2018 14:50
59,6/22/2018 14:52
51,6/22/2018 14:54
63,6/22/2018 14:56
60,6/22/2018 14:58
79,6/22/2018 15:00
50,6/22/2018 15:02
54,6/22/2018 15:04
69,6/22/2018 15:06
72,6/22/2018 15:08
63,6/22/2018 15:10
71,6/22/2018 15:12
61,6/22/2018 15:14
64,6/22/2018 15:16
53,6/22/2018 15:18
59,6/22/2018 15:20
74,6/22/2018 15:22
43,6/22/2018 15:24
65,6/22/2018 15:26
69,6/22/2018 15:28
73,6/22/2018 15:30
53,6/22/2018 15:32
58,6/22/2018 15:34
55,6/22/2018 15:36
56,6/22/2018 15:38
79,6/22/2018 15:40
44,6/22/2018 15:42
75,6/22/2018 15:44
48,6/22/2018 15:46
63,6/22/2018 15:48
62,6/22/2018 15:50
41,6/22/2018 15:52
65,6/22/2018 15:54
68,6/22/2018 15:56
51,6/22/2018 15:58
48,6/22/2018 16:00
70,6/22/2018 16:02
48,6/22/2018 16:04
69,6/22/2018 16:06
69,6/22/2018 16:08
39,6/22/2018 16:10
56,6/22/2018 16:12
71,6/22/2018 16:14
59,6/22/2018 16:16
54,6/22/2018 16:18
70,6/22/2018 16:20
71,6/22/2018 16:22
83,6/22/2018 16:24
76,6/22/2018 16:26
50,6/22/2018 16:28
68,6/22/2018 16:30
55,6/22/2018 16:32
58,6/22/2018 16:34
68,6/22/2018 16:36
57,6/22/2018 16:38
72,6/22/2018 16:40
75,6/22/2018 16:42
51,6/22/2018 16:44
57,6/22/2018 16:46
59,6/22/2018 16:48
74,6/22/2018 16:50
52,6/22/2018 16:52
58,6/22/2018 16:54
64,6/22/2018 16:56
64,6/22/2018 16:58
56,6/22/2018 17:00
73,6/22/2018 17:02
72,6/22/2018 17:04
67,6/22/2018 17:06
56,6/22/2018 17:08
66,6/22/2018 17:10
81,6/22/2018 17:12
52,6/22/2018 17:14
