"SERNO","RadmonID","MACID","RadiationLevel","Location","Department","RadiationStatus","DateTime","RecordNo","RadmonType","Temperature","BatteryVoltage","BatteryCurrent","Health","DataString","RadiationCPM","Dummy","Mdate"
"107603","10",NULL,"59","Hall#7","RSSD","0","2018-06-22 00:52:40","27730",NULL,NULL,NULL,NULL,NULL," 27730,10,0,59,22/6/2018 0:52:40",NULL,NULL,"2018-07-02 21:43:11"
"107604","10",NULL,"77","Hall#7","RSSD","0","2018-06-22 00:54:40","27731",NULL,NULL,NULL,NULL,NULL," 27731,10,0,77,22/6/2018 0:54:40",NULL,NULL,"2018-07-02 21:43:11"
"107605","10",NULL,"67","Hall#7","RSSD","0","2018-06-22 00:56:40","27732",NULL,NULL,NULL,NULL,NULL," 27732,10,0,67,22/6/2018 0:56:40",NULL,NULL,"2018-07-02 21:43:11"
"107606","10",NULL,"67","Hall#7","RSSD","0","2018-06-22 00:58:40","27733",NULL,NULL,NULL,NULL,NULL," 27733,10,0,67,22/6/2018 0:58:40",NULL,NULL,"2018-07-02 21:43:11"
"107607","10",NULL,"73","Hall#7","RSSD","0","2018-06-22 01:00:40","27734",NULL,NULL,NULL,NULL,NULL," 27734,10,0,73,22/6/2018 1:0:40",NULL,NULL,"2018-07-02 21:43:11"
"107608","10",NULL,"63","Hall#7","RSSD","0","2018-06-22 01:02:40","27735",NULL,NULL,NULL,NULL,NULL," 27735,10,0,63,22/6/2018 1:2:40",NULL,NULL,"2018-07-02 21:43:11"
"107609","10",NULL,"69","Hall#7","RSSD","0","2018-06-22 01:04:40","27736",NULL,NULL,NULL,NULL,NULL," 27736,10,0,69,22/6/2018 1:4:40",NULL,NULL,"2018-07-02 21:43:11"
"107610","10",NULL,"81","Hall#7","RSSD","0","2018-06-22 01:06:40","27737",NULL,NULL,NULL,NULL,NULL," 27737,10,0,81,22/6/2018 1:6:40",NULL,NULL,"2018-07-02 21:43:11"
"107611","10",NULL,"68","Hall#7","RSSD","0","2018-06-22 01:08:40","27738",NULL,NULL,NULL,NULL,NULL," 27738,10,0,68,22/6/2018 1:8:40",NULL,NULL,"2018-07-02 21:43:12"
"107612","10",NULL,"66","Hall#7","RSSD","0","2018-06-22 01:10:40","27739",NULL,NULL,NULL,NULL,NULL," 27739,10,0,66,22/6/2018 1:10:40",NULL,NULL,"2018-07-02 21:43:12"
"107613","10",NULL,"77","Hall#7","RSSD","0","2018-06-22 01:12:40","27740",NULL,NULL,NULL,NULL,NULL," 27740,10,0,77,22/6/2018 1:12:40",NULL,NULL,"2018-07-02 21:43:12"
"107614","10",NULL,"69","Hall#7","RSSD","0","2018-06-22 01:14:40","27741",NULL,NULL,NULL,NULL,NULL," 27741,10,0,69,22/6/2018 1:14:40",NULL,NULL,"2018-07-02 21:43:12"
"107615","10",NULL,"70","Hall#7","RSSD","0","2018-06-22 01:16:40","27742",NULL,NULL,NULL,NULL,NULL," 27742,10,0,70,22/6/2018 1:16:40",NULL,NULL,"2018-07-02 21:43:12"
"107616","10",NULL,"72","Hall#7","RSSD","0","2018-06-22 01:18:40","27743",NULL,NULL,NULL,NULL,NULL," 27743,10,0,72,22/6/2018 1:18:40",NULL,NULL,"2018-07-02 21:43:12"
"107617","10",NULL,"78","Hall#7","RSSD","0","2018-06-22 01:20:40","27744",NULL,NULL,NULL,NULL,NULL," 27744,10,0,78,22/6/2018 1:20:40",NULL,NULL,"2018-07-02 21:43:12"
"107618","10",NULL,"72","Hall#7","RSSD","0","2018-06-22 01:22:40","27745",NULL,NULL,NULL,NULL,NULL," 27745,10,0,72,22/6/2018 1:22:40",NULL,NULL,"2018-07-02 21:43:12"
"107619","10",NULL,"35","Hall#7","RSSD","0","2018-06-22 01:24:40","27746",NULL,NULL,NULL,NULL,NULL," 27746,10,0,35,22/6/2018 1:24:40",NULL,NULL,"2018-07-02 21:43:13"
"107620","10",NULL,"66","Hall#7","RSSD","0","2018-06-22 01:26:40","27747",NULL,NULL,NULL,NULL,NULL," 27747,10,0,66,22/6/2018 1:26:40",NULL,NULL,"2018-07-02 21:43:13"
"107621","10",NULL,"58","Hall#7","RSSD","0","2018-06-22 01:28:40","27748",NULL,NULL,NULL,NULL,NULL," 27748,10,0,58,22/6/2018 1:28:40",NULL,NULL,"2018-07-02 21:43:13"
"107622","10",NULL,"75","Hall#7","RSSD","0","2018-06-22 01:30:40","27749",NULL,NULL,NULL,NULL,NULL," 27749,10,0,75,22/6/2018 1:30:40",NULL,NULL,"2018-07-02 21:43:13"
"107623","10",NULL,"51","Hall#7","RSSD","0","2018-06-22 01:32:40","27750",NULL,NULL,NULL,NULL,NULL," 27750,10,0,51,22/6/2018 1:32:40",NULL,NULL,"2018-07-02 21:43:13"
"107624","10",NULL,"76","Hall#7","RSSD","0","2018-06-22 01:34:40","27751",NULL,NULL,NULL,NULL,NULL," 27751,10,0,76,22/6/2018 1:34:40",NULL,NULL,"2018-07-02 21:43:13"
"107625","10",NULL,"81","Hall#7","RSSD","0","2018-06-22 01:36:40","27752",NULL,NULL,NULL,NULL,NULL," 27752,10,0,81,22/6/2018 1:36:40",NULL,NULL,"2018-07-02 21:43:13"
"107626","10",NULL,"57","Hall#7","RSSD","0","2018-06-22 01:38:40","27753",NULL,NULL,NULL,NULL,NULL," 27753,10,0,57,22/6/2018 1:38:40",NULL,NULL,"2018-07-02 21:43:14"
"107627","10",NULL,"62","Hall#7","RSSD","0","2018-06-22 01:40:40","27754",NULL,NULL,NULL,NULL,NULL," 27754,10,0,62,22/6/2018 1:40:40",NULL,NULL,"2018-07-02 21:43:14"
"107628","10",NULL,"55","Hall#7","RSSD","0","2018-06-22 01:42:40","27755",NULL,NULL,NULL,NULL,NULL," 27755,10,0,55,22/6/2018 1:42:40",NULL,NULL,"2018-07-02 21:43:14"
"107629","10",NULL,"49","Hall#7","RSSD","0","2018-06-22 01:44:40","27756",NULL,NULL,NULL,NULL,NULL," 27756,10,0,49,22/6/2018 1:44:40",NULL,NULL,"2018-07-02 21:43:14"
"107630","10",NULL,"54","Hall#7","RSSD","0","2018-06-22 01:46:40","27757",NULL,NULL,NULL,NULL,NULL," 27757,10,0,54,22/6/2018 1:46:40",NULL,NULL,"2018-07-02 21:43:14"
"107631","10",NULL,"71","Hall#7","RSSD","0","2018-06-22 01:48:40","27758",NULL,NULL,NULL,NULL,NULL," 27758,10,0,71,22/6/2018 1:48:40",NULL,NULL,"2018-07-02 21:43:14"
"107632","10",NULL,"48","Hall#7","RSSD","0","2018-06-22 01:50:40","27759",NULL,NULL,NULL,NULL,NULL," 27759,10,0,48,22/6/2018 1:50:40",NULL,NULL,"2018-07-02 21:43:14"
"107633","10",NULL,"71","Hall#7","RSSD","0","2018-06-22 01:52:40","27760",NULL,NULL,NULL,NULL,NULL," 27760,10,0,71,22/6/2018 1:52:40",NULL,NULL,"2018-07-02 21:43:14"
"107634","10",NULL,"54","Hall#7","RSSD","0","2018-06-22 01:54:40","27761",NULL,NULL,NULL,NULL,NULL," 27761,10,0,54,22/6/2018 1:54:40",NULL,NULL,"2018-07-02 21:43:14"
"107635","10",NULL,"60","Hall#7","RSSD","0","2018-06-22 01:56:40","27762",NULL,NULL,NULL,NULL,NULL," 27762,10,0,60,22/6/2018 1:56:40",NULL,NULL,"2018-07-02 21:43:15"
"107636","10",NULL,"76","Hall#7","RSSD","0","2018-06-22 01:58:40","27763",NULL,NULL,NULL,NULL,NULL," 27763,10,0,76,22/6/2018 1:58:40",NULL,NULL,"2018-07-02 21:43:15"
"107637","10",NULL,"66","Hall#7","RSSD","0","2018-06-22 02:00:40","27764",NULL,NULL,NULL,NULL,NULL," 27764,10,0,66,22/6/2018 2:0:40",NULL,NULL,"2018-07-02 21:43:15"
"107638","10",NULL,"69","Hall#7","RSSD","0","2018-06-22 02:02:40","27765",NULL,NULL,NULL,NULL,NULL," 27765,10,0,69,22/6/2018 2:2:40",NULL,NULL,"2018-07-02 21:43:15"
"107639","10",NULL,"70","Hall#7","RSSD","0","2018-06-22 02:04:40","27766",NULL,NULL,NULL,NULL,NULL," 27766,10,0,70,22/6/2018 2:4:40",NULL,NULL,"2018-07-02 21:43:15"
"107640","10",NULL,"58","Hall#7","RSSD","0","2018-06-22 02:06:40","27767",NULL,NULL,NULL,NULL,NULL," 27767,10,0,58,22/6/2018 2:6:40",NULL,NULL,"2018-07-02 21:43:15"
"107641","10",NULL,"63","Hall#7","RSSD","0","2018-06-22 02:08:40","27768",NULL,NULL,NULL,NULL,NULL," 27768,10,0,63,22/6/2018 2:8:40",NULL,NULL,"2018-07-02 21:43:15"
"107642","10",NULL,"72","Hall#7","RSSD","0","2018-06-22 02:10:40","27769",NULL,NULL,NULL,NULL,NULL," 27769,10,0,72,22/6/2018 2:10:40",NULL,NULL,"2018-07-02 21:43:15"
"107643","10",NULL,"71","Hall#7","RSSD","0","2018-06-22 02:12:40","27770",NULL,NULL,NULL,NULL,NULL," 27770,10,0,71,22/6/2018 2:12:40",NULL,NULL,"2018-07-02 21:43:16"
"107644","10",NULL,"77","Hall#7","RSSD","0","2018-06-22 02:14:40","27771",NULL,NULL,NULL,NULL,NULL," 27771,10,0,77,22/6/2018 2:14:40",NULL,NULL,"2018-07-02 21:43:16"
"107645","10",NULL,"50","Hall#7","RSSD","0","2018-06-22 02:16:40","27772",NULL,NULL,NULL,NULL,NULL," 27772,10,0,50,22/6/2018 2:16:40",NULL,NULL,"2018-07-02 21:43:16"
"107646","10",NULL,"61","Hall#7","RSSD","0","2018-06-22 02:18:40","27773",NULL,NULL,NULL,NULL,NULL," 27773,10,0,61,22/6/2018 2:18:40",NULL,NULL,"2018-07-02 21:43:16"
"107647","10",NULL,"85","Hall#7","RSSD","0","2018-06-22 02:20:40","27774",NULL,NULL,NULL,NULL,NULL," 27774,10,0,85,22/6/2018 2:20:40",NULL,NULL,"2018-07-02 21:43:16"
"107648","10",NULL,"68","Hall#7","RSSD","0","2018-06-22 02:22:40","27775",NULL,NULL,NULL,NULL,NULL," 27775,10,0,68,22/6/2018 2:22:40",NULL,NULL,"2018-07-02 21:43:16"
"107649","10",NULL,"63","Hall#7","RSSD","0","2018-06-22 02:24:40","27776",NULL,NULL,NULL,NULL,NULL," 27776,10,0,63,22/6/2018 2:24:40",NULL,NULL,"2018-07-02 21:43:16"
"107650","10",NULL,"81","Hall#7","RSSD","0","2018-06-22 02:26:40","27777",NULL,NULL,NULL,NULL,NULL," 27777,10,0,81,22/6/2018 2:26:40",NULL,NULL,"2018-07-02 21:43:16"
"107651","10",NULL,"82","Hall#7","RSSD","0","2018-06-22 02:28:40","27778",NULL,NULL,NULL,NULL,NULL," 27778,10,0,82,22/6/2018 2:28:40",NULL,NULL,"2018-07-02 21:43:16"
"107652","10",NULL,"71","Hall#7","RSSD","0","2018-06-22 02:30:40","27779",NULL,NULL,NULL,NULL,NULL," 27779,10,0,71,22/6/2018 2:30:40",NULL,NULL,"2018-07-02 21:43:16"
"107653","10",NULL,"67","Hall#7","RSSD","0","2018-06-22 02:32:40","27780",NULL,NULL,NULL,NULL,NULL," 27780,10,0,67,22/6/2018 2:32:40",NULL,NULL,"2018-07-02 21:43:16"
"107654","10",NULL,"74","Hall#7","RSSD","0","2018-06-22 02:34:40","27781",NULL,NULL,NULL,NULL,NULL," 27781,10,0,74,22/6/2018 2:34:40",NULL,NULL,"2018-07-02 21:43:16"
"107655","10",NULL,"45","Hall#7","RSSD","0","2018-06-22 02:36:40","27782",NULL,NULL,NULL,NULL,NULL," 27782,10,0,45,22/6/2018 2:36:40",NULL,NULL,"2018-07-02 21:43:17"
"107656","10",NULL,"73","Hall#7","RSSD","0","2018-06-22 02:38:40","27783",NULL,NULL,NULL,NULL,NULL," 27783,10,0,73,22/6/2018 2:38:40",NULL,NULL,"2018-07-02 21:43:17"
"107657","10",NULL,"61","Hall#7","RSSD","0","2018-06-22 02:40:40","27784",NULL,NULL,NULL,NULL,NULL," 27784,10,0,61,22/6/2018 2:40:40",NULL,NULL,"2018-07-02 21:43:17"
"107658","10",NULL,"76","Hall#7","RSSD","0","2018-06-22 02:42:40","27785",NULL,NULL,NULL,NULL,NULL," 27785,10,0,76,22/6/2018 2:42:40",NULL,NULL,"2018-07-02 21:43:17"
"107659","10",NULL,"50","Hall#7","RSSD","0","2018-06-22 02:44:40","27786",NULL,NULL,NULL,NULL,NULL," 27786,10,0,50,22/6/2018 2:44:40",NULL,NULL,"2018-07-02 21:43:17"
"107660","10",NULL,"50","Hall#7","RSSD","0","2018-06-22 02:46:40","27787",NULL,NULL,NULL,NULL,NULL," 27787,10,0,50,22/6/2018 2:46:40",NULL,NULL,"2018-07-02 21:43:17"
"107661","10",NULL,"66","Hall#7","RSSD","0","2018-06-22 02:48:40","27788",NULL,NULL,NULL,NULL,NULL," 27788,10,0,66,22/6/2018 2:48:40",NULL,NULL,"2018-07-02 21:43:17"
"107662","10",NULL,"68","Hall#7","RSSD","0","2018-06-22 02:50:40","27789",NULL,NULL,NULL,NULL,NULL," 27789,10,0,68,22/6/2018 2:50:40",NULL,NULL,"2018-07-02 21:43:17"
"107663","10",NULL,"73","Hall#7","RSSD","0","2018-06-22 02:52:40","27790",NULL,NULL,NULL,NULL,NULL," 27790,10,0,73,22/6/2018 2:52:40",NULL,NULL,"2018-07-02 21:43:18"
"107664","10",NULL,"55","Hall#7","RSSD","0","2018-06-22 02:54:40","27791",NULL,NULL,NULL,NULL,NULL," 27791,10,0,55,22/6/2018 2:54:40",NULL,NULL,"2018-07-02 21:43:18"
"107665","10",NULL,"65","Hall#7","RSSD","0","2018-06-22 02:56:40","27792",NULL,NULL,NULL,NULL,NULL," 27792,10,0,65,22/6/2018 2:56:40",NULL,NULL,"2018-07-02 21:43:18"
"107666","10",NULL,"60","Hall#7","RSSD","0","2018-06-22 02:58:40","27793",NULL,NULL,NULL,NULL,NULL," 27793,10,0,60,22/6/2018 2:58:40",NULL,NULL,"2018-07-02 21:43:18"
"107667","10",NULL,"54","Hall#7","RSSD","0","2018-06-22 03:00:40","27794",NULL,NULL,NULL,NULL,NULL," 27794,10,0,54,22/6/2018 3:0:40",NULL,NULL,"2018-07-02 21:43:18"
"107668","10",NULL,"73","Hall#7","RSSD","0","2018-06-22 03:02:40","27795",NULL,NULL,NULL,NULL,NULL," 27795,10,0,73,22/6/2018 3:2:40",NULL,NULL,"2018-07-02 21:43:18"
"107669","10",NULL,"63","Hall#7","RSSD","0","2018-06-22 03:04:40","27796",NULL,NULL,NULL,NULL,NULL," 27796,10,0,63,22/6/2018 3:4:40",NULL,NULL,"2018-07-02 21:43:18"
"107670","10",NULL,"54","Hall#7","RSSD","0","2018-06-22 03:06:40","27797",NULL,NULL,NULL,NULL,NULL," 27797,10,0,54,22/6/2018 3:6:40",NULL,NULL,"2018-07-02 21:43:18"
"107671","10",NULL,"69","Hall#7","RSSD","0","2018-06-22 03:08:40","27798",NULL,NULL,NULL,NULL,NULL," 27798,10,0,69,22/6/2018 3:8:40",NULL,NULL,"2018-07-02 21:43:19"
"107672","10",NULL,"50","Hall#7","RSSD","0","2018-06-22 03:10:40","27799",NULL,NULL,NULL,NULL,NULL," 27799,10,0,50,22/6/2018 3:10:40",NULL,NULL,"2018-07-02 21:43:19"
"107673","10",NULL,"67","Hall#7","RSSD","0","2018-06-22 03:12:40","27800",NULL,NULL,NULL,NULL,NULL," 27800,10,0,67,22/6/2018 3:12:40",NULL,NULL,"2018-07-02 21:43:19"
"107674","10",NULL,"52","Hall#7","RSSD","0","2018-06-22 03:14:40","27801",NULL,NULL,NULL,NULL,NULL," 27801,10,0,52,22/6/2018 3:14:40",NULL,NULL,"2018-07-02 21:43:19"
"107675","10",NULL,"61","Hall#7","RSSD","0","2018-06-22 03:16:40","27802",NULL,NULL,NULL,NULL,NULL," 27802,10,0,61,22/6/2018 3:16:40",NULL,NULL,"2018-07-02 21:43:19"
"107676","10",NULL,"65","Hall#7","RSSD","0","2018-06-22 03:18:40","27803",NULL,NULL,NULL,NULL,NULL," 27803,10,0,65,22/6/2018 3:18:40",NULL,NULL,"2018-07-02 21:43:20"
"107677","10",NULL,"53","Hall#7","RSSD","0","2018-06-22 03:20:40","27804",NULL,NULL,NULL,NULL,NULL," 27804,10,0,53,22/6/2018 3:20:40",NULL,NULL,"2018-07-02 21:43:20"
"107678","10",NULL,"74","Hall#7","RSSD","0","2018-06-22 03:22:40","27805",NULL,NULL,NULL,NULL,NULL," 27805,10,0,74,22/6/2018 3:22:40",NULL,NULL,"2018-07-02 21:43:20"
"107679","10",NULL,"72","Hall#7","RSSD","0","2018-06-22 03:24:40","27806",NULL,NULL,NULL,NULL,NULL," 27806,10,0,72,22/6/2018 3:24:40",NULL,NULL,"2018-07-02 21:43:20"
"107680","10",NULL,"68","Hall#7","RSSD","0","2018-06-22 03:26:40","27807",NULL,NULL,NULL,NULL,NULL," 27807,10,0,68,22/6/2018 3:26:40",NULL,NULL,"2018-07-02 21:43:20"
"107681","10",NULL,"61","Hall#7","RSSD","0","2018-06-22 03:28:40","27808",NULL,NULL,NULL,NULL,NULL," 27808,10,0,61,22/6/2018 3:28:40",NULL,NULL,"2018-07-02 21:43:20"
"107682","10",NULL,"64","Hall#7","RSSD","0","2018-06-22 03:30:40","27809",NULL,NULL,NULL,NULL,NULL," 27809,10,0,64,22/6/2018 3:30:40",NULL,NULL,"2018-07-02 21:43:20"
"107683","10",NULL,"42","Hall#7","RSSD","0","2018-06-22 03:32:40","27810",NULL,NULL,NULL,NULL,NULL," 27810,10,0,42,22/6/2018 3:32:40",NULL,NULL,"2018-07-02 21:43:20"
"107684","10",NULL,"64","Hall#7","RSSD","0","2018-06-22 03:34:40","27811",NULL,NULL,NULL,NULL,NULL," 27811,10,0,64,22/6/2018 3:34:40",NULL,NULL,"2018-07-02 21:43:20"
"107685","10",NULL,"54","Hall#7","RSSD","0","2018-06-22 03:36:40","27812",NULL,NULL,NULL,NULL,NULL," 27812,10,0,54,22/6/2018 3:36:40",NULL,NULL,"2018-07-02 21:43:20"
"107686","10",NULL,"67","Hall#7","RSSD","0","2018-06-22 03:38:40","27813",NULL,NULL,NULL,NULL,NULL," 27813,10,0,67,22/6/2018 3:38:40",NULL,NULL,"2018-07-02 21:43:20"
"107687","10",NULL,"76","Hall#7","RSSD","0","2018-06-22 03:40:40","27814",NULL,NULL,NULL,NULL,NULL," 27814,10,0,76,22/6/2018 3:40:40",NULL,NULL,"2018-07-02 21:43:21"
"107688","10",NULL,"56","Hall#7","RSSD","0","2018-06-22 03:42:40","27815",NULL,NULL,NULL,NULL,NULL," 27815,10,0,56,22/6/2018 3:42:40",NULL,NULL,"2018-07-02 21:43:21"
"107689","10",NULL,"44","Hall#7","RSSD","0","2018-06-22 03:44:40","27816",NULL,NULL,NULL,NULL,NULL," 27816,10,0,44,22/6/2018 3:44:40",NULL,NULL,"2018-07-02 21:43:21"
"107690","10",NULL,"91","Hall#7","RSSD","0","2018-06-22 03:46:40","27817",NULL,NULL,NULL,NULL,NULL," 27817,10,0,91,22/6/2018 3:46:40",NULL,NULL,"2018-07-02 21:43:21"
"107691","10",NULL,"63","Hall#7","RSSD","0","2018-06-22 03:48:40","27818",NULL,NULL,NULL,NULL,NULL," 27818,10,0,63,22/6/2018 3:48:40",NULL,NULL,"2018-07-02 21:43:21"
"107692","10",NULL,"71","Hall#7","RSSD","0","2018-06-22 03:50:40","27819",NULL,NULL,NULL,NULL,NULL," 27819,10,0,71,22/6/2018 3:50:40",NULL,NULL,"2018-07-02 21:43:21"
"107693","10",NULL,"73","Hall#7","RSSD","0","2018-06-22 03:52:40","27820",NULL,NULL,NULL,NULL,NULL," 27820,10,0,73,22/6/2018 3:52:40",NULL,NULL,"2018-07-02 21:43:21"
"107694","10",NULL,"54","Hall#7","RSSD","0","2018-06-22 03:54:40","27821",NULL,NULL,NULL,NULL,NULL," 27821,10,0,54,22/6/2018 3:54:40",NULL,NULL,"2018-07-02 21:43:21"
"107695","10",NULL,"82","Hall#7","RSSD","0","2018-06-22 03:56:40","27822",NULL,NULL,NULL,NULL,NULL," 27822,10,0,82,22/6/2018 3:56:40",NULL,NULL,"2018-07-02 21:43:21"
"107696","10",NULL,"60","Hall#7","RSSD","0","2018-06-22 03:58:40","27823",NULL,NULL,NULL,NULL,NULL," 27823,10,0,60,22/6/2018 3:58:40",NULL,NULL,"2018-07-02 21:43:21"
"107697","10",NULL,"63","Hall#7","RSSD","0","2018-06-22 04:00:40","27824",NULL,NULL,NULL,NULL,NULL," 27824,10,0,63,22/6/2018 4:0:40",NULL,NULL,"2018-07-02 21:43:21"
"107698","10",NULL,"72","Hall#7","RSSD","0","2018-06-22 04:02:40","27825",NULL,NULL,NULL,NULL,NULL," 27825,10,0,72,22/6/2018 4:2:40",NULL,NULL,"2018-07-02 21:43:22"
"107699","10",NULL,"54","Hall#7","RSSD","0","2018-06-22 04:04:40","27826",NULL,NULL,NULL,NULL,NULL," 27826,10,0,54,22/6/2018 4:4:40",NULL,NULL,"2018-07-02 21:43:22"
"107700","10",NULL,"57","Hall#7","RSSD","0","2018-06-22 04:06:40","27827",NULL,NULL,NULL,NULL,NULL," 27827,10,0,57,22/6/2018 4:6:40",NULL,NULL,"2018-07-02 21:43:22"
"107701","10",NULL,"55","Hall#7","RSSD","0","2018-06-22 04:08:40","27828",NULL,NULL,NULL,NULL,NULL," 27828,10,0,55,22/6/2018 4:8:40",NULL,NULL,"2018-07-02 21:43:22"
"107702","10",NULL,"70","Hall#7","RSSD","0","2018-06-22 04:10:40","27829",NULL,NULL,NULL,NULL,NULL," 27829,10,0,70,22/6/2018 4:10:40",NULL,NULL,"2018-07-02 21:43:22"
"107703","10",NULL,"73","Hall#7","RSSD","0","2018-06-22 04:12:40","27830",NULL,NULL,NULL,NULL,NULL," 27830,10,0,73,22/6/2018 4:12:40",NULL,NULL,"2018-07-02 21:43:22"
"107704","10",NULL,"67","Hall#7","RSSD","0","2018-06-22 04:14:40","27831",NULL,NULL,NULL,NULL,NULL," 27831,10,0,67,22/6/2018 4:14:40",NULL,NULL,"2018-07-02 21:43:22"
"107705","10",NULL,"85","Hall#7","RSSD","0","2018-06-22 04:16:40","27832",NULL,NULL,NULL,NULL,NULL," 27832,10,0,85,22/6/2018 4:16:40",NULL,NULL,"2018-07-02 21:43:22"
"107706","10",NULL,"68","Hall#7","RSSD","0","2018-06-22 04:18:40","27833",NULL,NULL,NULL,NULL,NULL," 27833,10,0,68,22/6/2018 4:18:40",NULL,NULL,"2018-07-02 21:43:22"
"107707","10",NULL,"54","Hall#7","RSSD","0","2018-06-22 04:20:40","27834",NULL,NULL,NULL,NULL,NULL," 27834,10,0,54,22/6/2018 4:20:40",NULL,NULL,"2018-07-02 21:43:23"
"107708","10",NULL,"57","Hall#7","RSSD","0","2018-06-22 04:22:40","27835",NULL,NULL,NULL,NULL,NULL," 27835,10,0,57,22/6/2018 4:22:40",NULL,NULL,"2018-07-02 21:43:23"
"107709","10",NULL,"59","Hall#7","RSSD","0","2018-06-22 04:24:40","27836",NULL,NULL,NULL,NULL,NULL," 27836,10,0,59,22/6/2018 4:24:40",NULL,NULL,"2018-07-02 21:43:23"
"107710","10",NULL,"62","Hall#7","RSSD","0","2018-06-22 04:26:40","27837",NULL,NULL,NULL,NULL,NULL," 27837,10,0,62,22/6/2018 4:26:40",NULL,NULL,"2018-07-02 21:43:23"
"107711","10",NULL,"66","Hall#7","RSSD","0","2018-06-22 04:28:40","27838",NULL,NULL,NULL,NULL,NULL," 27838,10,0,66,22/6/2018 4:28:40",NULL,NULL,"2018-07-02 21:43:23"
"107712","10",NULL,"73","Hall#7","RSSD","0","2018-06-22 04:30:40","27839",NULL,NULL,NULL,NULL,NULL," 27839,10,0,73,22/6/2018 4:30:40",NULL,NULL,"2018-07-02 21:43:23"
"107713","10",NULL,"72","Hall#7","RSSD","0","2018-06-22 04:32:40","27840",NULL,NULL,NULL,NULL,NULL," 27840,10,0,72,22/6/2018 4:32:40",NULL,NULL,"2018-07-02 21:43:23"
"107714","10",NULL,"68","Hall#7","RSSD","0","2018-06-22 04:34:40","27841",NULL,NULL,NULL,NULL,NULL," 27841,10,0,68,22/6/2018 4:34:40",NULL,NULL,"2018-07-02 21:43:23"
"107715","10",NULL,"64","Hall#7","RSSD","0","2018-06-22 04:36:40","27842",NULL,NULL,NULL,NULL,NULL," 27842,10,0,64,22/6/2018 4:36:40",NULL,NULL,"2018-07-02 21:43:23"
"107716","10",NULL,"58","Hall#7","RSSD","0","2018-06-22 04:38:40","27843",NULL,NULL,NULL,NULL,NULL," 27843,10,0,58,22/6/2018 4:38:40",NULL,NULL,"2018-07-02 21:43:23"
"107717","10",NULL,"71","Hall#7","RSSD","0","2018-06-22 04:40:40","27844",NULL,NULL,NULL,NULL,NULL," 27844,10,0,71,22/6/2018 4:40:40",NULL,NULL,"2018-07-02 21:43:23"
"107718","10",NULL,"54","Hall#7","RSSD","0","2018-06-22 04:42:40","27845",NULL,NULL,NULL,NULL,NULL," 27845,10,0,54,22/6/2018 4:42:40",NULL,NULL,"2018-07-02 21:43:24"
"107719","10",NULL,"76","Hall#7","RSSD","0","2018-06-22 04:44:40","27846",NULL,NULL,NULL,NULL,NULL," 27846,10,0,76,22/6/2018 4:44:40",NULL,NULL,"2018-07-02 21:43:24"
"107720","10",NULL,"59","Hall#7","RSSD","0","2018-06-22 04:46:40","27847",NULL,NULL,NULL,NULL,NULL," 27847,10,0,59,22/6/2018 4:46:40",NULL,NULL,"2018-07-02 21:43:24"
"107721","10",NULL,"81","Hall#7","RSSD","0","2018-06-22 04:48:40","27848",NULL,NULL,NULL,NULL,NULL," 27848,10,0,81,22/6/2018 4:48:40",NULL,NULL,"2018-07-02 21:43:24"
"107722","10",NULL,"62","Hall#7","RSSD","0","2018-06-22 04:50:40","27849",NULL,NULL,NULL,NULL,NULL," 27849,10,0,62,22/6/2018 4:50:40",NULL,NULL,"2018-07-02 21:43:24"
"107723","10",NULL,"59","Hall#7","RSSD","0","2018-06-22 04:52:40","27850",NULL,NULL,NULL,NULL,NULL," 27850,10,0,59,22/6/2018 4:52:40",NULL,NULL,"2018-07-02 21:43:24"
"107724","10",NULL,"77","Hall#7","RSSD","0","2018-06-22 04:54:40","27851",NULL,NULL,NULL,NULL,NULL," 27851,10,0,77,22/6/2018 4:54:40",NULL,NULL,"2018-07-02 21:43:24"
"107725","10",NULL,"68","Hall#7","RSSD","0","2018-06-22 04:56:40","27852",NULL,NULL,NULL,NULL,NULL," 27852,10,0,68,22/6/2018 4:56:40",NULL,NULL,"2018-07-02 21:43:24"
"107726","10",NULL,"75","Hall#7","RSSD","0","2018-06-22 04:58:40","27853",NULL,NULL,NULL,NULL,NULL," 27853,10,0,75,22/6/2018 4:58:40",NULL,NULL,"2018-07-02 21:43:24"
"107727","10",NULL,"67","Hall#7","RSSD","0","2018-06-22 05:00:40","27854",NULL,NULL,NULL,NULL,NULL," 27854,10,0,67,22/6/2018 5:0:40",NULL,NULL,"2018-07-02 21:43:25"
"107728","10",NULL,"39","Hall#7","RSSD","0","2018-06-22 05:02:40","27855",NULL,NULL,NULL,NULL,NULL," 27855,10,0,39,22/6/2018 5:2:40",NULL,NULL,"2018-07-02 21:43:25"
"107729","10",NULL,"59","Hall#7","RSSD","0","2018-06-22 05:04:40","27856",NULL,NULL,NULL,NULL,NULL," 27856,10,0,59,22/6/2018 5:4:40",NULL,NULL,"2018-07-02 21:43:25"
"107730","10",NULL,"68","Hall#7","RSSD","0","2018-06-22 05:06:40","27857",NULL,NULL,NULL,NULL,NULL," 27857,10,0,68,22/6/2018 5:6:40",NULL,NULL,"2018-07-02 21:43:25"
