RadiationLevel,DateTime
96,6/22/2018 14:24
76,6/22/2018 14:26
45,6/22/2018 14:28
65,6/22/2018 14:30
57,6/22/2018 14:32
76,6/22/2018 14:34
84,6/22/2018 14:36
50,6/22/2018 14:38
86,6/22/2018 14:40
80,6/22/2018 14:42
63,6/22/2018 14:44
81,6/22/2018 14:46
35,6/22/2018 14:48
46,6/22/2018 14:50
66,6/22/2018 14:52
59,6/22/2018 14:54
65,6/22/2018 14:56
78,6/22/2018 14:58
75,6/22/2018 15:00
67,6/22/2018 15:02
74,6/22/2018 15:04
118,6/22/2018 15:06
88,6/22/2018 15:08
66,6/22/2018 15:10
91,6/22/2018 15:12
88,6/22/2018 15:14
100,6/22/2018 15:16
61,6/22/2018 15:18
92,6/22/2018 15:20
94,6/22/2018 15:22
68,6/22/2018 15:24
72,6/22/2018 15:26
68,6/22/2018 15:28
99,6/22/2018 15:30
82,6/22/2018 15:32
82,6/22/2018 15:34
81,6/22/2018 15:36
75,6/22/2018 15:38
75,6/22/2018 15:40
72,6/22/2018 15:42
93,6/22/2018 15:44
45,6/22/2018 15:46
79,6/22/2018 15:48
78,6/22/2018 15:50
87,6/22/2018 15:52
77,6/22/2018 15:54
100,6/22/2018 15:56
41,6/22/2018 15:58
79,6/22/2018 16:00
71,6/22/2018 16:02
97,6/22/2018 16:04
95,6/22/2018 16:06
61,6/22/2018 16:08
68,6/22/2018 16:10
84,6/22/2018 16:12
75,6/22/2018 16:14
70,6/22/2018 16:16
87,6/22/2018 16:18
72,6/22/2018 16:20
57,6/22/2018 16:22
77,6/22/2018 16:24
104,6/22/2018 16:26
66,6/22/2018 16:28
45,6/22/2018 16:30
60,6/22/2018 16:32
98,6/22/2018 16:34
94,6/22/2018 16:36
106,6/22/2018 16:38
77,6/22/2018 16:40
72,6/22/2018 16:42
70,6/22/2018 16:44
54,6/22/2018 16:46
125,6/22/2018 16:48
61,6/22/2018 16:50
123,6/22/2018 16:52
68,6/22/2018 16:54
82,6/22/2018 16:56
71,6/22/2018 16:58
74,6/22/2018 17:00
81,6/22/2018 17:02
76,6/22/2018 17:04
83,6/22/2018 17:06
118,6/22/2018 17:08
59,6/22/2018 17:10
72,6/22/2018 17:12
79,6/22/2018 17:14
99,6/22/2018 17:16
73,6/22/2018 17:18
56,6/22/2018 17:20
73,6/22/2018 17:22
50,6/22/2018 17:24
61,6/22/2018 17:26
67,6/22/2018 17:28
105,6/22/2018 17:30
101,6/22/2018 17:32
65,6/22/2018 17:34
75,6/22/2018 17:36
94,6/22/2018 17:38
97,6/22/2018 17:40
73,6/22/2018 17:42
89,6/22/2018 17:44
35,6/22/2018 17:46
103,6/22/2018 17:48
61,6/22/2018 17:50
89,6/22/2018 17:52
91,6/22/2018 17:54
43,6/22/2018 17:56
58,6/22/2018 17:58
64,6/22/2018 18:00
101,6/22/2018 18:02
51,6/22/2018 18:04
63,6/22/2018 18:06
69,6/22/2018 18:08
65,6/22/2018 18:10
93,6/22/2018 18:12
63,6/22/2018 18:14
60,6/22/2018 18:16
71,6/22/2018 18:18
102,6/22/2018 18:20
79,6/22/2018 18:22
54,6/22/2018 18:24
65,6/22/2018 18:26
66,6/22/2018 18:28
58,6/22/2018 18:30
59,6/22/2018 18:32
66,6/22/2018 18:34
80,6/22/2018 18:36
95,6/22/2018 18:38
69,6/22/2018 18:40
